NP,CLAVE,NOMBRE
920,3051100001,ANALÍSTA QUÍMICO
921,3051200001,BIOTECNOLOGÍA
922,3051200002,QUÍMICO BIOLÓGICA
923,3051200003,BIOQUÍMICA
924,3051200004,BACHILLER TÉCNICO EN BIOTECNOLOGÍA INDUSTRIAL 
925,3051300001,ECOLOGÍA
926,3051300002,ECOLOGÍA Y DESARROLLO SUSTENTABLE
927,3051300003,GESTIÓN AMBIENTAL
928,3051300004,REHABILITACIÓN Y MEJORAMIENTO AMBIENTAL
929,3051300005,LABORATORISTA EN TECNOLOGÍAS AMBIENTALES
930,3052100001,FÍSICO MATEMÁTICO
931,3052200001,FISICOQUÍMICA
932,3052200002,QUÍMICA SUSTENTABLE
933,3052200003,QUIMICA SUSTENTABLE
934,3052300001,SISTEMAS DE INFORMACIÓN GEOGRÁFICA
935,3052300002,GEOLOGIA PETROLERA
936,3052300003,BACHILLERATO TÉCNICO EN PLANEACIÓN SISMO-METEOROLÓGICO RESISTENTE 
937,3053100001,CÁLCULO INTEGRAL
938,3053100002,MODELOS MATEMÁTICOS
939,3061000001,COMPUTACIÓN
940,3061000002,TÉCNICO EN SISTEMAS DE INFORMACIÓN GEOGRÁFICA 
941,3061000003,TÉCNICO EN APLICACIONES AUDIOVISUALES
942,3061000004,CIENCIA DE DATOS E INFORMACIÓN    
943,3061000005,HOJA DE CÁLCULO APLICADO
944,3061100001,SISTEMAS
945,3061300001,ANALISTA EN SISTEMAS
946,3061300002,ANALISTA PROGRAMADOR
947,3061300003,DESARROLLO DE SISTEMAS DE CÓMPUTO E INTERNET
948,3061300004,DESARROLLO DE SOFTWARE
949,3061300005,PROGRAMACIÓN
950,3061300006,PROGRAMADOR
951,3061300007,PROGRAMADOR ANALISTA
952,3061300008,PROGRAMADOR DE SOFTWARE
953,3061300009,SISTEMAS COMPUTACIONALES
954,3061300010,SITIOS DE INTERNET
955,3061300011,PROGRAMACIÓN DE EQUIPO DE CÓMPUTO
956,3061300012,DESARROLLO DE SITIOS DE INTERNET
957,3061300013,ASISTENTE PROGRAMADOR BILINGÜE
958,3061300014,ASISTENTE PROGRAMADOR
959,3061300015,DISEÑO DE VIDEO JUEGOS
960,3061300016,SISTEMAS INFORMATICOS
961,3061300017,DISEÑADOR DE PROCESOS GRÁFICOS DIGITALES
962,3061300018,TÉCNICO EN PROGRAMACIÓN WEB
963,3061300019,BACHILLERATO BIVALENTE EN LA ESPECIALIDAD DE TÉCNICO EN PROGRAMACIÓN
964,3061300020,BACHILLERATO BIVALENTE CON LA ESPECIALIDAD DE TÉCNICO PROGRAMADOR
965,3061300021,INGENIERÍA EN SEGURIDAD INFORMÁTICA
966,3061300022,BACHILLER TÉCNICO EN PROGRAMACIÓN WEB 
967,3061300023,PROGRAMACIÓN WEB BILINGÜE PROGRESIVO EN INGLÉS
968,3061300024,ÁREA DE FORMACIÓN EN CIBERSEGURIDAD
969,3061300025,TÉCNICO EN SISTEMAS COMPUTACIONALES
970,3062000001,COMUNICACIONES
971,3062000002,BACHILLERATO BIVALENTE EN INFORMÁTICA ADMINISTRATIVA 
972,3062000003,BACHILLERATO TECNOLÓGICO EN COMUNICACIÓN Y MEDIOS DIGITALES
973,3062100001,ELECTRÓNICA Y COMUNICACIONES
974,3062100002,REDES DE CÓMPUTO
975,3062100003,TELECOMUNICACIONES
976,3062100004,COMUNICACIONES ELECTRÓNICAS
977,3062100005,INFORMÁTICA Y TELECOMUNICACIONES
978,3062100006,BACHILLERATO TÉCNICO EN CIENCIAS Y ARTES DIGITALES
979,3062200001,ASISTENTE ADMINISTRATIVO EN SISTEMAS COMPUTACIONALES
980,3062200002,COMPUTACIÓN Y SISTEMAS DE ADMINISTRACIÓN
981,3062200003,INFORMÁTICA
982,3062200004,INFORMÁTICA ADMINISTRATIVA
983,3062200005,INFORMÁTICA DE GESTIÓN
984,3062200006,INFORMÁTICA Y COMPUTACIÓN
985,3062200007,OFIMÁTICA
986,3062200008,PROCESAMIENTO ELECTRÓNICO DE DATOS
987,3062200009,PROCESO DE DATOS
988,3062200010,SISTEMAS CONSTRUCTIVOS ASISTIDOS POR COMPUTADORA
989,3062200011,TECNOLOGÍA DE LA INFORMACIÓN Y COMUNICACIÓN
990,3062200012,ADMINISTRACIÓN DE BASE DE DATOS
991,3062200013,ASISTENTE ADMINISTRATIVO EN SISTEMAS
992,3062200014,TECNOLOGÍAS DE LA INFORMACIÓN
993,3062200015,TÉCNICO ESPECIALIZADO EN TÉCNICO DE LA INFORMÁTICA
994,3062200016,TÉCNICO EN OFIMÁTICA
995,3062200017,TÉCNICO EN INFORMÁTICA
996,3062200018,TÈCNICO EN SISTEMAS DE INFORMACIÒN INDUSTRIAL
997,3062200019,TÉCNICO EN INFORMÁTICA
998,3062200020,TÉCNICO EN PROGRAMACIÓN
999,3062200021,BACHILLERATO TECNOLÓGICO INFORMÁTICA  
1000,3062200022,BACHILLERATO TECNOLÓGICO EN PROGRAMACIÓN
1001,3062200023,BACHILLERATO TECNOLÓGICO EN INFORMÁTICA Y SISTEMAS INTELIGENTES
1002,3062200024,BACHILLERATO TECNOLÓGICO CON ACENTUACIÓN EN TRANSFORMACIÓN DIGITAL
1003,3062200025,GESTIÓN DE LA CIBERSEGURIDAD
1004,3062200026,BACHILLERATO BIVALENTE EN INFORMÁTICA
1005,3062200027,BACHILLERATO TECNOLÓGICO EN INFORMÁTICA ADMINISTRATIVA
1006,3062200028,BACHILLERATO GENERAL CON CAPACITACIÓN PARA EL TRABAJO EN TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN
1007,3062200029,TÉCNICO PROFESIONAL EN COMPUTACIÓN
1008,3062200030,TÉCNICO PROFESIONAL EN INFORMÁTICA Y TECNOLOGÍAS DE LA INFORMACIÓN
1009,3062200031,GESTIÓN Y DIGITALIZACIÓN DE DOCUMENTOS
1010,3062200032,CIBERSEGURIDAD
1011,3062300001,MANTENIMIENTO DE EQUIPO DE CÓMPUTO
1012,3062300002,MANTENIMIENTO DE EQUIPO Y SISTEMAS
1013,3062300003,MANTENIMIENTO Y REPARACIÓN DE MICROCOMPUTADORAS
1014,3062300004,SOPORTE TÉCNICO Y MANTENIMIENTO EN EQUIPO DE CÓMPUTO
1015,3062300005,SOPORTE Y MANTENIMIENTO DE EQUIPO DE CÓMPUTO
1016,3062300006,SOPORTE EN SERVICIO DE TELECOMUNICACIONES Y REDES
1017,3062300007,COMPUTACIÓN Y MANTENIMIENTO DE SISTEMAS Y REDES
1018,3062300008,SOPORTE EN INFORMÁTICA
1019,3062300009,MANTENIMIENTO Y REPARACIÓN DE COMPUTADORAS
1020,3062300010,SOPORTE DE EQUIPO DE CÓMPUTO
1021,3062300011,MANTENIMIENTO DE EQUIPO DE CÓMPUTO Y CONTROL DIGITAL
1022,3062300012,MANTENIMIENTO DE PC Y REDES
1023,3062300013,SOPORTE Y MANTENIMIENTO DE EQUIPOS DE COMPUTO
1024,3062300014,TÉCNICO EN SERVICIOS COMPUTACIONALES E INFORMÁTICOS
1025,3062300015,TÉCNICO EN SOPORTE Y MANTENIMIENTO DE EQUIPO DE CÓMPUTO
1026,3062300016,TÉCNICO EN SOPORTE Y MANTENIMIENTO DE EQUIPO DE COMPUTO
1027,3062300017,AUXILIAR EN EL SOPORTE MANTENIMIENTO DE EQUIPO DE CÓMPUTO E INSTALACIÓN DE REDES DE ÁREA LOCAL
1028,3062300018,MANTENIMIENTO DE MICROCOMPUTADORAS Y SISTEMAS DE CONTROL ELECTRÓNICO 
1029,3062300019,BACHILLERATO TECNOLÓGICO CON ACENTUACIÓN EN SOPORTE EN SISTEMAS COMPUTACIONALES
1030,3071000001,NUEVOS MATERIALES
1031,3071000002,CIENCIA DE LOS MATERIALES
1032,3071000003,TECNÓLOGO EN DISEÑO Y MECÁNICA INDUSTRIAL 
1033,3071000004,MANTENIMIENTO A INSTALACIONES PETROLERAS  
1034,3071000005,PROFESIONAL TÉCNICO-BACHILLER EN PILOTAJE DE DRONES 
1035,3071000006,BACHILLERATO TÉCNICO EN ROBÓTICA  
1036,3071000007,BACHILLERATO TECNOLÓGICO CON ESPECIALIDAD EN AVIACIÓN 
1037,3071100001,MANTENIMIENTO
1038,3071100002,MANTENIMIENTO INDUSTRIAL
1039,3071100003,MÁQUINAS CON SISTEMAS AUTOMATIZADOS
1040,3071100004,MÁQUINAS HERRAMIENTA
1041,3071100005,MÁQUINAS Y HERRAMIENTAS INDUSTRIALES
1042,3071100006,MECÁNICA
1043,3071100007,MECÁNICA INDUSTRIAL
1044,3071100008,METALMECÁNICA
1045,3071100009,PROCESOS DE MANUFACTURAS METÁLICAS
1046,3071100010,PROCESOS DE SOLDADURA
1047,3071100011,SISTEMAS MECÁNICOS INDUSTRIALES
1048,3071100012,SOLDADURA INDUSTRIAL
1049,3071100013,MANUFACTURAS METÁLICAS
1050,3071100014,PRODUCCIÓN DE HERRAMIENTAS
1051,3071100015,DISEÑO INDUSTRIAL
1052,3071100016,MÁQUINAS-HERRAMIENTA
1053,3071100017,MECÁNICO APARATISTA
1054,3071100018,DIBUJANTE INDUSTRIAL
1055,3071100019,MATRICERÍA
1056,3071100020,TÉCNICO EN MECATRÓNICA   
1057,3071100021,TÉCNICO DUAL EN MECANIZADO
1058,3071100022,TÉCNICO DUAL EN HERRAMENTALES
1059,3071100023,TÉCNICO EN HERRAMIENTAS 
1060,3071100024,MECÁNICO ELECTRICISTA 
1061,3071100025,BACHILLERATO TECNOLÓGICO CON ACENTUACIÓN EN MÀQUINAS Y HERRAMIENTAS 
1062,3071100026,SOLDADURAS INDUSTRIALES
1063,3071100027,BACHILLERATO TÉCNICO EN MECÁNICO INDUSTRIAL
1064,3071200001,ELECTRICIDAD
1065,3071200002,ELECTRICIDAD INDUSTRIAL
1066,3071200003,ELECTROTECNIA
1067,3071200004,ENERGÍAS ALTERNAS
1068,3071200005,FUENTES ALTERNAS DE ENERGÍA
1069,3071200006,INSTALACIONES Y MANTENIMIENTO ELÉCTRICO
1070,3071200007,REFRIGERACIÓN Y AIRE ACONDICIONADO
1071,3071200008,REFRIGERACIÓN Y CLIMATIZACIÓN
1072,3071200009,SISTEMAS DE CONTROL ELÉCTRICO
1073,3071200010,ELECTRICISTA
1074,3071200011,AIRE ACONDICIONADO Y REFRIGERACIÓN
1075,3071200012,INSTALACIONES RESIDENCIALES
1076,3071200013,INSTALACIÓN ELÉCTRICA
1077,3071200014,TÉCNICO EN REFRIGERACIÓN Y CLIMATIZACIÓN
1078,3071200015,ENERGÍAS RENOVABLES
1079,3071200016,ELECTRICIDAD Y ELECTRONICA
1080,3071200017,REDES DE DISTRIBUCIÓN ELÉCTRICA 
1081,3071200018,ENERGÍA SUSTENTABLE
1082,3071200019,BACHILLERATO TECNOLÓGICO EN FUENTES ALTERNAS DE ENERGÍA
1083,3071300001,AUTOMATIZACIÓN Y CONTROL ELÉCTRICO INDUSTRIAL
1084,3071300002,CONTROL AUTOMÁTICO E INSTRUMENTACIÓN
1085,3071300003,DESARROLLO ELECTRÓNICO
1086,3071300004,ELECTROMECÁNICA
1087,3071300005,ELECTROMECÁNICA INDUSTRIAL
1088,3071300006,ELECTRÓNICA
1089,3071300007,ELECTRÓNICA INDUSTRIAL
1090,3071300008,INSTRUMENTACIÓN
1091,3071300009,INSTRUMENTACIÓN INDUSTRIAL
1092,3071300010,MANTENIMIENTO DE SISTEMAS AUTOMÁTICOS
1093,3071300011,MANTENIMIENTO DE SISTEMAS ELECTRÓNICOS
1094,3071300012,MECATRÓNICA
1095,3071300013,SISTEMAS DIGITALES
1096,3071300014,MECATRÓNICA INDUSTRIAL
1097,3071300015,MECÁNICO ELÉCTRICO
1098,3071300016,TÈCNICO EN AUTOMATIZACIÒN Y AUTOTRONICA
1099,3071300017,LABORATORISTA EN ELECTRÓNICA DIGITAL
1100,3071300018,TECNÓLOGO EN SISTEMAS ELECTRÓNICOS Y TELECOMUNICACIONES   
1101,3071300019,TÉCNICO EN INSTRUMENTACIÓN INDUSTRIAL
1102,3071300020,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
1103,3071300021,PROFESIONAL ASOCIADO EN AUTOMATIZACIÓN INDUSTRIAL  
1104,3071300022,BACHILLERATO BIVALENTE EN SISTEMAS ELECTRÓNICOS DE LAS AERONAVES
1105,3071300023,BACHILLERATO TECNOLÓGICO CON ACENTUACIÓN EN ELECTROMECÁNICA
1106,3071300024,BACHILLERATO BIVALENTE EN MECATRÓNICA
1107,3071300025,BACHILLERATO TECNOLÓGICO EN MECATRÓNICA
1108,3071300026,TÉCNICO EN ELECTRÓNICA
1109,3071300027,TÉCNICO EN ELECTROMECÁNICO INDUSTRIAL
1110,3071300028,TÉCNICO EN ELECTROMÉCANICA
1111,3071300029,ROBÓTICA
1112,3071300030,INTELIGENCIA ARTIFICIAL
1113,3071300031,ROBÓTICA Y AUTOMATIZACIÓN
1114,3071300032,BACHILLERATO TÉCNICO EN MECATRÓNICA
1115,3071400001,LABORATORISTA INDUSTRIAL
1116,3071400002,LABORATORISTA QUÍMICO
1117,3071400003,QUÍMICA INDUSTRIAL
1118,3071400004,QUÍMICO INDUSTRIAL
1119,3071400005,PROCESOS QUIMICOS INDUSTRIALES
1120,3071500001,AERONÁUTICA
1121,3071500002,AUTOMOTRIZ
1122,3071500003,AUTOTRÓNICA
1123,3071500004,CONSTRUCCIÓN Y REPARACIÓN NAVAL
1124,3071500005,ELECTRÓNICA AUTOMOTRIZ
1125,3071500006,ELECTRÓNICA DE AVIACIÓN
1126,3071500007,LAMINISTERÍA Y RECUBRIMIENTO DE LAS AERONAVES
1127,3071500008,MANTENIMIENTO AERONÁUTICO
1128,3071500009,MANTENIMIENTO AUTOMOTRIZ
1129,3071500010,MANTENIMIENTO DE EQUIPO AGROINDUSTRIAL
1130,3071500011,MANTENIMIENTO DE MOTORES Y PLANEADORES
1131,3071500012,MÁQUINAS DE COMBUSTIÓN INTERNA
1132,3071500013,MECÁNICA AUTOMOTRIZ
1133,3071500014,MECÁNICA AUTOMOTRIZ Y AUTOTRÓNICA
1134,3071500015,MECÁNICA AUTOMOTRIZ Y DIÉSEL
1135,3071500016,MECÁNICA DIÉSEL
1136,3071500017,MECÁNICA NAVAL
1137,3071500018,MOTORES A DIÉSEL
1138,3071500019,SISTEMAS AUTOMOTRICES
1139,3071500020,SISTEMAS ELECTRÓNICOS DE AVIACIÓN
1140,3071500021,MANTENIMIENTO A MOTORES DE COMBUSTIÓN INTERNA
1141,3071500022,INDUSTRIA AUTOMOTRIZ
1142,3071500023,TÉCNICO EN MECÁNICA NAVAL
1143,3071500024,TÉCNICO DUAL EN MECÁNICA AUTOMOTRIZ
1144,3071500025,BACHILLERATO BIVALENTE EN MANTENIMIENTO DE AERONAVES Y PLANEADORES
1145,3071500026,ACABADOS AUTOMOTRICES
1146,3071500027,OPERACIÓN Y MANTENIMIENTO DE MAQUINARIA PESADA
1147,3071500028,ELECTROMOVILIDAD
1148,3071600001,CONSERVACIÓN DEL MEDIO AMBIENTE
1149,3071600002,DESARROLLO SUSTENTABLE
1150,3071600003,DIAGNÓSTICO Y MEJORAMIENTO AMBIENTAL
1151,3071600004,LABORATORISTA AMBIENTAL
1152,3071600005,TÉCNICO EN DESARROLLO SUSTENTABLE
1153,3071600006,TÉCNICO EN LABORATORISTA AMBIENTAL   
1154,3071600007,INGENIERÍA EN DESARROLLO SUSTENTABLE
1155,3071700001,CALIDAD TOTAL Y PRODUCTIVIDAD
1156,3071700002,CONTROL DE CALIDAD
1157,3071700003,INDUSTRIAL Y CONTROL CALIDAD
1158,3071700004,METROLOGÍA Y CONTROL DE CALIDAD
1159,3071700005,PROCESOS INDUSTRIALES
1160,3071700006,PRODUCCIÓN
1161,3071700007,PRODUCCIÓN INDUSTRIAL
1162,3071700008,PRODUCTIVIDAD INDUSTRIAL
1163,3071700009,TÈCNICO EN PROCESOS Y GESTIÒN INDUSTRIAL
1164,3071700010,TECNICO EN MANTENIMIENTO INDUSTRIAL
1165,3072000001,MANUFACTURA ASISTIDA POR COMPUTADORA
1166,3072000002,MANUFACTURA PRECISA
1167,3072000003,ASISTENTE EN CONTROL ESTADÍSTICO DE PROCESOS DE MANUFACTURA
1168,3072000004,LÍDER EN PRODUCCIÓN
1169,3072000005,BACHILLERATO TÉCNICO EN ROBOTICA  
1170,3072000006,EXPLORACIÓN Y PRODUCCIÓN PETROLERA  
1171,3072000007,TÉCNICO EN MANUFACTURA AUTOMOTRIZ 
1172,3072100001,AGROINDUSTRIA
1173,3072100002,ANÁLISIS Y TECNOLOGÍA DE ALIMENTOS
1174,3072100003,ANÁLISIS Y TECNOLOGÍA DE LOS ALIMENTOS
1175,3072100004,BIOTECNOLOGÍA EN ALIMENTOS
1176,3072100005,PROCESAMIENTO INDUSTRIAL DE ALIMENTOS
1177,3072100006,PRODUCCIÓN DE TRANSFORMACIÓN DE PRODUCTOS ACUÍCOLAS
1178,3072100007,PRODUCCIÓN E INDUSTRIALIZACIÓN DEL AGAVE
1179,3072100008,PRODUCCIÓN INDUSTRIAL DE ALIMENTOS
1180,3072100009,QUÍMICO EN ALIMENTOS
1181,3072100010,PRODUCCIÓN Y TRANSFORMACIÓN DE PRODUCTOS ACUÍCOLAS
1182,3072100011,VITICULTURA Y ENOLOGÍA
1183,3072100012,AGROINDUSTRIAS
1184,3072100013,AGROINDUSTRIAS ALIMENTARIAS
1185,3072100014,"ELABORACIÓN DE DERIVADOS DE FRUTAS Y HORTALIZAS, LÁCTEOS Y CÁRNICOS."
1186,3072100015,TÉCNICO EN VITICULTURA
1187,3072100016,BACHILLERATO TECNOLÓGICO CARRERA TÉCNICO EN PRODUCCIÓN DE LA INDUSTRIA ALIMENTARIA
1188,3072200001,CURTIDURÍA
1189,3072200002,DISEÑO DE PATRONES INDUSTRIALES
1190,3072200003,INDUSTRIA DEL VESTIDO
1191,3072200004,MANUFACTURA DEL VESTIDO
1192,3072200005,PRODUCCIÓN DE CALZADO
1193,3072200006,PRODUCCIÓN DE PRENDAS DE VESTIR
1194,3072200007,SUPERVISIÓN EN LA INDUSTRIA DEL VESTIDO
1195,3072200008,TEXTIL
1196,3072200009,SISTEMAS DE MANUFACTURA TEXTIL
1197,3072300001,PLÁSTICOS
1198,3072300002,TRANSFORMACIÓN DE PLÁSTICOS
1199,3072300003,DISEÑO Y FABRICACIÓN DE MUEBLES FINOS DE MADERA
1200,3072400001,FUNDICIÓN
1201,3072400002,FUNDICIÓN DE METALES Y ACABADOS INDUSTRIALES
1202,3072400003,METALURGIA
1203,3072400004,MINERÍA
1204,3072400005,MINERO METALURGISTA
1205,3072400006,BACHILLERATO TÉCNICO EN PROCESOS METALÚRGICOS
1206,3073100001,ARQUITECTURA
1207,3073100002,DISEÑO ARQUITECTÓNICO
1208,3073100003,ARQUITECTURA DEL PAISAJE
1209,3073100004,DIBUJO ARQUITECTÓNICO
1210,3073100005,ESPECIALISTA EN INSTALACIONES RESIDENCIALES
1211,3073100006,BACHILLERATO EN DIBUJO ARQUITECTÓNICO Y DE CONSTRUCCION   
1212,3073100007,BACHILLERATO GENERAL CON COMPONENTE DE FORMACIÓN LABORAL BÁSICO DIBUJO ARQUITECTÓNICO Y DE CONSTRUCCIÓN
1213,3073200001,CONSTRUCCIÓN
1214,3073200002,CONSTRUCCIÓN URBANA
1215,3073200003,EDIFICACIÓN
1216,3073200004,RECURSOS HÍDRICOS
1217,3073200005, BACHILLERATO TÉCNICO EN TOPOGRAFÍA  
1218,3073200006,TÉCNICO SUPERIOR UNIVERSITARIO EN CONSTRUCCIÓN E INNOVACIÓN EN DISEÑO
1219,3081000001,TÉCNICO EN AGROMÁTICA  
1220,3081000002,AGROMÁTICA
1221,3081000003,TÉCNICO EN APICULTURA
1222,3081100001,AGRICULTURA PROTEGIDA
1223,3081100002,AGRICULTURA SUSTENTABLE
1224,3081100003,AGROPECUARIO
1225,3081100004,AGROPECUARIO CON INFORMÁTICA
1226,3081100005,APICULTURA
1227,3081100006,AVICULTURA
1228,3081100007,BIOTECNOLOGÍA AGROPECUARIA
1229,3081100008,EXPLOTACIÓN GANADERA
1230,3081100009,PRODUCCIÓN AGROPECUARIA
1231,3081100010,SUELOS Y FERTILIZANTES
1232,3081100011,ZOOTECNISTA
1233,3081100012,SISTEMAS DE PRODUCCIÓN PECUARIA
1234,3081100013,SISTEMAS DE PRODUCCIÓN AGRÍCOLA
1235,3081100014,AGROPECUARIA DE TRASPATIO
1236,3081100015,TÉCNICO EN SISTEMAS DE PRODUCCIÓN AGRICOLA
1237,3081100016,TÉCNICO EN SISTEMAS DE PRODUCCIÓN PECUARIA
1238,3081100017,AGRONOMIA
1239,3081100018,TÉCNICO AGROPECUARIO
1240,3081100019,BACHILLERATO INTERCULTURAL TECNOLÓGICO AGROPECUARIO Y FORESTAL   
1241,3081100020,TÉCNICO EN AGRICULTURA PROTEGIDA
1242,3081100021,BACHILLERATO EN PRODUCCIÓN AGRÍCOLA  
1243,3081100022,BACHILLERATO BIVALENTE CARRERA TÉCNICO EN PRODUCCIÓN AGRÍCOLA SOSTENIBLE 
1244,3081100023,AGROTECNOLOGÍA
1245,3081100024,BACHILLERATO TECNOLÓGICO AGROPECUARIO Y FORESTAL
1246,3081100025,BACHILLERATO TECNOLÓGICO AGROPECUARIO EN AGROINDUSTRIAS
1247,3081100026,BACHILLERATO TECNOLÓGICO AGROPECUARIO EN PRODUCCIÓN AGRÍCOLA
1248,3081100027,BACHILLERATO TECNOLÓGICO AGROPECUARIO EN PRODUCCIÓN ANIMAL
1249,3081100028,BACHILLERATO TECNOLÓGICO AGROPECUARIO EN AGROECOLOGÍA
1250,3081100029,BACHILLERATO TECNOLÓGICO CARRERA TÉCNICO EN PRODUCCIÓN AGRÍCOLA SOSTENIBLE
1251,3081100030,TÉCNICO EN SISTEMAS DE RIEGO
1252,3081100031,AGROPECUARIO EDUCACIÓN DUAL
1253,3081100032,TÉCNICO EN AGRICULTURA SUSTENTABLE
1254,3081200001,FLORICULTURA
1255,3081200002,HORTICULTURA
1256,3081200003,HORTICULTURA SUSTENTABLE
1257,3081200004,TÉCNICO EN FRUTICULTURA
1258,3081200005,BACHILLERATO TECNOLÓGICO AGROPECUARIO EN FRUTICULTURA
1259,3081300001,FORESTAL
1260,3081300002,TÉCNICO FORESTAL
1261,3081300003,BACHILLERATO TECNOLÓGICO AGROPECUARIO EN AGRICULTURA Y RECURSOS NATURALES RENOVABLES
1262,3081400001,ACUACULTURA DE AGUAS CONTINENTALES
1263,3081400002,ACUACULTURA DE AGUAS MARÍTIMAS
1264,3081400003,NAVEGACIÓN Y PESCA
1265,3081400004,ACUACULTURA
1266,3081400005,TÉCNICO EN ACUACULTURA DE AGUAS CONTINENTALES
1267,3081400006,TÉCNICO EN ACUACULTURA EN AGUAS MARÍTIMAS
1268,3081400007,TÉCNICO EN ACUACULTURA  
1269,3082100001,CIENCIAS VETERINARIAS
1270,3091303001,FONOAUDIOLOGÍA
1271,3091335001,BACHILLERATO TECNOLÓGICO EN REFRACCIÓN CLÍNICA
1272,3091336001,RADIOTERAPIA
1273,3092100001,ASISTENCIA A PERSONAS CON DISCAPACIDAD Y ADULTOS MAYORES
1274,3092100002,ENFERMERÍA
1275,3092100003,ENFERMERÍA GENERAL
1276,3092100004,ENFERMERÍA TÉCNICA
1277,3092100005,BACHILLER TÉCNICO EN ENFERMERÍA 
1278,3092100006,BACHILLERATO TECNOLÓGICO EN ENFERMERÍA GENERAL
1279,3092100007,BACHILLERATO TÉCNICO EN ENFERMERÍA GENERAL
1280,3092100008,TÉCNICO EN ENFERMERÍA
1281,3092100009,PROFESIONAL TÉCNICO BACHILLER EN ENFERMERÍA GENERAL
1282,3092208001,ASISTENTE DE LABORATORIO METROLÓGICO
1283,3092208002,ENFERMERIA COMUNITARIA
1284,3092208003,BACHILLERATO BIVALENTE EN ENFERMERÍA GENERAL   
1285,3092208004,BACHILLERATO EN ENFERMERIA  
1286,3093100001,ASISTENTE Y PROTESISTA DENTAL
1287,3093100002,HIGIENE DENTAL
1288,3093100003,INSTRUMENTACIÓN DENTAL
1289,3093100004,LABORATORIO DENTAL
1290,3093100005,PRÓTESIS DENTAL
1291,3093100006,PRÓTESIS Y ASISTENTE DENTAL
1292,3093100007,MECÁNICA DENTAL
1293,3093207001,BACHILLER TÉCNICO DENTAL
1294,3094000001,PROTESISTA DENTAL 
1295,3094100001,REHABILITACIÓN
1296,3094100002,TERAPIA RESPIRATORIA
1297,3094100003,TÉCNICO EN FISIOTERAPIA Y READAPTACIÓN FÍSICO DEPORTIVA
1298,3094100004,TERAPIA FÍSICA
1299,3094100005,TERAPIA OCUPACIONAL
1300,3094100006,FISIOTERAPIA DEL EJERCICIO FÍSICO
1301,3094100007,INHALOTERAPIA
1302,3094200001,DIETÉTICA
1303,3094200002,NUTRICIÓN
1304,3094200003,NUTRICIÓN HUMANA
1305,3094200004,NUTRICIÓN Y DIETÉTICA
1306,3095100001,PARAMÉDICO
1307,3095100002,URGENCIAS MÉDICAS
1308,3095100003,BACHILLERATO TECNOLÓGICO EN ATENCIÓN DE URGENCIAS MÉDICAS
1309,3095200001,BIOMEDICAS
1310,3095200002,BIOMEDICAS
1311,3095300001,CLÍNICO
1312,3095300002,LABORATORIO CLÍNICO
1313,3095300003,LABORATORISTA CLÍNICO
1314,3095300004,LABORATORISTA QUÍMICO-CLÍNICO
1315,3095300005,RADIOLOGÍA
1316,3095300006,RADIOLOGÍA E IMAGEN
1317,3095300007,CITOLOGÍA E HISTOLOGÍA
1318,3095300008,BACHILLERATO TÉCNICO EN RADIOLOGÍA
1319,3095400001,FARMACÉUTICA INDUSTRIAL
1320,3095400002,INDUSTRIAL FARMACÉUTICO
1321,3095400003,QUÍMICO EN FÁRMACOS
1322,3095400004,QUÍMICO FARMACÉUTICO
1323,3095500001,OFTALMOLOGÍA
1324,3095500002,OPTOMETRÍA
1325,3095600001,SALUD COMUNITARIA
1326,3095600002,HIGIENE Y SALUD COMUNITARIA
1327,3095600003,VIDA SALUDABLE
1328,3095600004,TÉCNICO EN VIDA SALUDABLE
1329,3095600005,BACHILLERATO TECNOLÓGICO EN PUERICULTURA 
1330,3095600006,TÉCNICO EN RESPONSABILIDAD SOCIAL E INOCUIDAD ALIMENTARIA
1331,3095600007,TÉCNICO EN PROMOCIÓN DE LA SALUD
1332,3101000001,TÉCNICO EN RECREACIONES ACUÁTICAS
1333,3101100001,ACTIVIDAD FÍSICA Y DEPORTIVA
1334,3101100002,ARBITRAJE DEPORTIVO
1335,3101100003,ARTES DE LA CHARRERÍA
1336,3101100004,PESCA DEPORTIVA Y BUCEO
1337,3101100005,PREPARADOR FÍSICO
1338,3101100006,RECREACIONES ACUÁTICAS
1339,3101100007,DEPORTES
1340,3101100008,PRÁCTICA Y GESTIÓN DEL FUTBOL
1341,3101100009,TÉCNICO EN BUCEO DEPORTIVO
1342,3101100010,ENTRENAMIENTO INTEGRAL DEL BÉISBOL 
1343,3101100011,ENTRENAMIENTO INTEGRAL DEL BOXEO 
1344,3101100012,ENTRENAMIENTO INTEGRAL DEL ATLETISMO DE MEDIO FONDO Y FONDO 
1345,3101100013,TÉCNICO PROFESIONAL EN DEPORTE Y DESARROLLO DE HABILIDADES
1346,3101100014,TÉCNICO EN ACTIVIDAD FÍSICA Y DEPORTE
1347,3101200001,BACHILLER TÉCNICO EN EMBALSAMAMIENTO
1348,3101300001,COSMETOLOGÍA
1349,3101400001,ASISTENTE ADMINISTRATIVO
1350,3101400002,ASISTENTE ADMINISTRATIVO BILINGÜE
1351,3101400003,ASISTENTE DIRECTIVO
1352,3101400004,ASISTENTE EJECUTIVO BILINGÜE
1353,3101400005,ASISTENTE EJECUTIVO EMPRESARIAL
