NP,CLAVE,NOMBRE
8409,7022400006,MAESTRÍA EN TRADUCCIÓN E INTERPRETACIÓN DE LENGUAS INDÍGENAS 
8410,6021600016,ESPECIALIDAD EN DISEÑO APLICADO A EXPERIENCIAS DE CONSUMO
8411,7061100033,MAESTRÍA EN CIENCIAS EN TECNOLOGÍAS AVANZADAS E INTEGRADAS
8412,6011200022,ESPECIALIDAD EN INNOVACIÓN EDUCATIVA
8413,7073100117,MAESTRÍA EN ARQUITECTURA Y DISEÑO URBANO
8414,6091337010,SUBESPECIALIDAD EN CIRUGÍA DE COLUMNA VERTEBRAL 
8415,7071700030,MAESTRÍA EN INGENIERÍA EN GESTIÓN DE PROCESOS INDUSTRIALES
8416,7101100035,MAESTRÍA EN LAS CIENCIAS APLICADAS A LA ACTIVIDAD FÍSICA Y DEPORTE
8417,8031200039,DOCTORADO EN DESARROLLO REGIONAL CON ÉNFASIS EN AMÉRICA DEL NORTE
8418,7091323002,MAESTRÍA EN URGENCIAS MÉDICO QUIRÚRGICAS
8419,7042100366,MAESTRÍA EN GESTIÓN DE PROYECTOS Y DE EMPRESAS CONSTRUCTORAS
8420,6042500044,ESPECIALIDAD EN ADMINISTRACIÓN Y GESTIÓN EN ENFERMERÍA
8421,6104100010,ESPECIALIDAD EN INTELIGENCIA POLICIAL
8422,7011500035,MAESTRÍA EN CIENCIAS DE EDUCACIÓN
8423,6031100090,ESPECIALIDAD EN FUNDAMENTOS DE LA TANATOLOGÍA
8424,6042500045,ESPECIALIDAD EN GESTIÓN DEL EQUIPAMIENTO HOSPITALARIO
8425,6101100007,ESPECIALIDAD EN CIENCIAS APLICADAS A LA ACTIVIDAD FÍSICA Y DEPORTES
8426,6042000019,ESPECIALIDAD EN LIDERAZGO Y COMPETITIVIDAD
8427,7042100367,MAESTRÍA EN GESTIÓN DE LA COMPETITIVIDAD
8428,7042100368,MAESTRÍA EN COMUNICACIÓN CON ORIENTACIÓN EN DIRECCIÓN
8429,7021500049,MAESTRÍA EN DISEÑO MULTIMEDIA CON ORIENTACION EN APLICACIONES WEB Y MOVILES
8430,7021500050,MAESTRÍA EN DISEÑO MULTIMEDIA CON ORIENTACION EN PRODUCCION FOTOGRAFICA
8431,7033100390,MAESTRÍA EN DERECHO CON ORIENTACION EN PROCURACION Y ADMINISTRACION DE JUSTICIA
8432,7042100369,MAESTRÍA EN ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN DIRECCION DE EMPRESAS
8433,7042000116,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS CON ORIENTACIÓN EN DESARROLLO ORGANIZACIONAL
8434,7042400055,MAESTRÍA EN ADMINISTRACION DE NEGOCIOS CON ORIENTACION EN DESARROLLO SOSTENIBLE
8435,7071700031,MAESTRÍA EN INGENIERÍA EN SISTEMAS INDUSTRIALES SUSTENTABLES
8436,7041100115,MAESTRÍA EN LOGÍSTICA Y NEGOCIOS SUSTENTABLES
8437,7042100370,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS Y ALTA DIRECCIÓN
8438,7073200047,MAESTRÍA EN INGENIERÍA CIVIL EN CONSTRUCCIÓN Y ESTRUCTURAS
8439,7081100092,MAESTRÍA EN CIENCIAS EN BIOTECNOLOGÍA AGROPECUARIA
8440,7042300076,MAESTRÍA EN CONTRATACIONES Y ENAJENACIONES PÚBLICAS
8441,7011100081, MAESTRÍA EN PEDAGOGÍA DEL ACOMPAÑAMIENTO EMOCIONAL
8442,7031100268,MAESTRÍA EN PSICOTERAPIA MÉDICA
8443,8031400021,DOCTORADO EN ECONOMÍA CIRCULAR
8444,6033100169,ESPECIALIDAD EN FORMACIÓN NOTARIAL
8445,6033200027,ESPECIALIDAD EN SISTEMA PENAL ACUSATORIO CON ÉNFASIS EN CRIMINALÍSTICA DE CAMPO
8446,6033200028,ESPECIALIDAD EN SISTEMA PENAL ACUSATORIO CON ÉNFASIS EN CRIMINALÍSTICA DE LABORATORIO
8447,7021500051,MAESTRÍA EN DISEÑO PUBLICITARIO Y ANIMACIÓN DIGITAL
8448,7041100116,MAESTRÍA EN INTELIGENCIA DE NEGOCIO
8449,7104100026,MAESTRÍA EN PROTECCIÓN DE DATOS
8450,7071700032,MAESTRÍA EN INGENIERÍA DE SISTEMAS INDUSTRIALES SUSTENTABLES
8451,7011400059,MAESTRÍA EN TECNOLOGÍAS PARA EL APRENDIZAJE ORGANIZACIONAL
8452,8033100067,DOCTORADO EN DERECHO PROCESAL CONSTITUCIONAL Y DERECHOS HUMANOS
8453,8031300030,DOCTORADO EN GOBIERNO Y POLÍTICAS PÚBLICAS
8454,7012000097,MAESTRÍA EN EDUCACIÓN: CAMPO FORMACIÓN DOCENTE
8455,7051100032,MAESTRÍA EN CIENCIAS (BIOLOGÍA)
8456,6092201002,ESPECIALIDAD EN ENFERMERÍA CARDIOLÓGICA
8457,7012604080,MAESTRÍA EN EDUCACIÓN EN DESARROLLO DEL PENSAMIENTO LÓGICO-MATEMÁTICO
8458,7011000081,"MAESTRÍA EN EDUCACIÓN EN SOCIEDAD, PENSAMIENTO Y LENGUAJE"
8459,7011200121,MAESTRÍA EN EDUCACIÓN DE GESTIÓN E INNOVACIÓN EDUCATIVA
8460,7011000082,MAESTRÍA EN EDUCACIÓN Y ECOLOGÍA
8461,7031300109,MAESTRÍA EN DERECHOS HUMANOS E INSTRUMENTOS INTERNACIONALES
8462,8022000015,DOCTORADO IBEROAMERICANO EN TEORÍAS ESTÉTICAS
8463,7073100118,MAESTRÍA EN ARQUITECTURA DEL PAISAJE PATRIMONIAL
8464,7072300005,MAESTRÍA EN CIENCIA Y TECNOLOGÍA DE NANOMATERIALES
8465,8033100068,DOCTORADO IBEROAMERICANO EN DERECHOS HUMANOS
8466,6091337011,ESPECIALIDAD EN ATENCIÓN MÉDICA Y QUIRÚRGICA DE LOS PADECIMIENTOS DE LA COLUMNA VERTEBRAL
8467,7104100027,"MAESTRÍA EN SEGURIDAD PUBLICA, SEGURIDAD NACIONAL Y JUICIOS ORALES "
8468,7033100391,MAESTRÍA EN DERCHOS HUMANOS E INSTRUMENTOS INTERNACIONALES
8469,6033100170,ESPECIALIDAD EN ANTICORRUPCIÓN Y SISTEMA DE JUSTICIA
8470,6104100011,ESPECIALIDAD EN ARGUMENTACIÓN POLICIAL
8471,6104100012,ESPECIALIDAD EN GESTIÓN INTEGRAL DE RIESGOS DE DESASTRES
8472,6042000020,ESPECIALIDAD EN ADMINISTRACIÓN DE LA SEGURIDAD PRIVADA
8473,6104100013,"ESPECIALIDAD EN HABILIDADES, INTELIGENCIA Y ESTRATEGIAS PARA LA SEGURIDAD INTEGRAL DE LAS CORPORACIONES"
8474,6033100171,ESPECIALIDAD EN DERECHO POLICIAL
8475,6033100172,ESPECIALIDAD EN AMPARO Y ARGUMENTACIÓN JURÍDICA
8476,6061300029,ESPECIALIDAD EN SEGURIDAD CIBERNÉTICA
8477,6033200029,ESPECIALIDAD EN INVESTIGACIÓN PRIVADA
8478,6104100014,ESPECIALIDAD EN ESTRATEGIAS DE SEGURIDAD INTERNACIONAL
8479,6033100173,ESPECIALIDAD EN CORREDURÍA PÚBLICA
8480,7041200158,MAESTRÍA EN DIRECCIÓN DE MARKETING DIGITAL Y SOCIAL 
8481,7032100051,MAESTRÍA EN COMUNICACIÓN Y DESARROLLO ORGANIZACIONAL 
8482,7041100117,MAESTRÍA EN COMERCIO Y NEGOCIOS INTERNACIONALES 
8483,7061300048,MAESTRÍA EN SISTEMAS COMPUTACIONALES Y SEGURIDAD INFORMÁTICA 
8484,7071700033,"MAESTRÍA EN INGENIERÍA INDUSTRIAL, CALIDAD Y SUSTENTABILIDAD "
8485,6033100174,ESPECIALIDAD EN PERSPECTIVA DE GÉNERO APLICADA A LOS PROCESOS JURÍDICOS Y DE GESTIÓN PÚBLICA 
8486,7061300049,MAESTRÍA EN INTERNET 
8487,6092100007,ESPECIALIDAD DE ENFERMERÍA OBSTÉTRICA
8488,8011200058,DOCTORADO EN PRÁCTICAS EDUCATIVAS Y CALIDAD
8489,7042500165,MAESTRÍA EN GESTIÓN DE LOS SERVICIOS DE LA SALUD
8490,7031400040,MAESTRÍA EN ECONOMÍA CIRCULAR 
8491,7012604081,MAESTRÍA EN INNOVACIÓN DE LA EDUCACIÓN MATEMÁTICA
8492,7101100036,MAESTRÍA EN EJERCICIO FÍSICO Y ALIMENTACIÓN EN EL DEPORTE
8493,7061300050,MAESTRÍA EN INTERNET DE LAS COSAS
8494,8011200059,DOCTORADO EN INVESTIGACIÓN E INNOVACIÓN EDUCATIVA
8495,7042100371,MAESTRÍA EN ALTA GESTIÓN DE ORGANIZACIONES 
8496,7081100093,MAESTRÍA EN PRODUCCIÓN Y PROCESAMIENTO AGRÍCOLA
8497,7081100094,MAESTRÍA EN PRODUCCIÓN Y PROCESAMIENTO PECUARIO
8498,8042500025,DOCTORADO EN GESTIÓN EDUCATIVA Y POLÍTICAS PÚBLICAS
8499,7071700034,MAESTRÍA EN INGENIERÍA PARA LA INNOVACIÓN TECNOLÓGICA
8500,8071700007,DOCTORADO EN INGENIERÍA PARA LA INNOVACIÓN TECNOLÓGICA
8501,6094100008,ESPECIALIDAD EN FISIOTERAPIA PEDIÁTRICA
8502,7071700035,MAESTRÍA EN OPTIMIZACIÓN ENERGÉTICA
8503,7093203007,MAESTRÍA EN ESTOMATOLOGÍA INTEGRAL DEL NIÑO Y EL ADOLESCENTE
8504,7094300003,MAESTRÍA DE CIENCIAS DE LA ACUPUNTURA
8505,6042100099,ESPECIALIDAD EN GESTIÓN DE NEGOCIOS
8506,8012601004,DOCTORADO EN EDUCACIÓN FÍSICA
8507,7012000098,MAESTRÍA EN DOCENCIA Y ORIENTACIÓN ESCOLAR
8508,7012604082,MAESTRÍA EN EDUCACIÓN Y DESARROLLO DEL PENSAMIENTO LÓGICO-MATEMÁTICO
8509,6012500012,ESPECIALIDAD EN PRÁCTICA DOCENTE UNIVERSITARIA
8510,8031400022,DOCTORADO EN ECONOMÍA SOCIAL SOLIDARIA
8511,7095200017,MAESTRÍA EN INVESTIGACIÓN BIOMÉDICA
8512,6033100175,ESPECIALIDAD EN DERECHO LABORAL Y DE LA SEGURIDAD SOCIAL
8513,7033100392,MAESTRIA EN DERECHOS HUMANOS Y JUICIO DE AMPARO
8514,7012000099,MAESTRÍA EN DOCENCIA Y EVALUACIÓN EDUCATIVA
8515,7042100372,MAESTRÍA EN INNOVACIÓN Y COMPETITIVIDAD EMPRESARIAL
8516,7011400060,MAESTRÍA EN TECNOLOGÍAS PARA LA EDUCACIÓN
8517,7042100373,MAESTRÍA EN GESTIÓN Y EVALUACIÓN DE PROYECTOS 
8518,7012604083, MAESTRÍA EN DOCENCIA DE LAS CIENCIAS NATURALES
8519,7071700036,MAESTRÍA EN TECNOLOGÍA PRODUCTIVA 
8520,8073100024,DOCTORADO EN ESTUDIOS SOCIALES Y TERRITORIALES
8521,7011200122,MAESTRÍA EN EDUCACIÓN E INNOVACIÓN PEDAGÓGICA
8522,7042000117,MAESTRÍA EN LIDERAZGO ESTRATÉGICO INTERNACIONAL
8523,7042500166,MAESTRÍA EN GESTIÓN DE ADICCIONES
8524,7011200123,MAESTRÍA EN DESARROLLO DE ESTRATEGIAS DIDÁCTICAS
8525,7011200124,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN CON TERMINAL EN ADMINISTRACIÓN EDUCATIVA 
8526,7012500039,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN CON TERMINAL EN DOCENCIA SUPERIOR 
8527,7053200014,MAESTRÍA EN ANÁLISIS ESTADÍSTICO Y COMPUTACIÓN 
8528,7062000021,MAESTRÍA EN CIENCIAS CON ORIENTACIÓN EN ROBÓTICA 
8529,6011000017,ESPECIALIDAD EN INTERVENCIÓN PSICOPEDAGÓGICA PARA EDUCACIÓN SECUNDARIA
8530,6031100091,ESPECIALIDAD EN NEUROPSICOLOGÍA EDUCATIVA
8531,7012000100,MAESTRÍA EN COMPETENCIAS DOCENTES E INVESTIGACIÓN EDUCATIVA
8532,6033100176,ESPECIALIDAD EN DERECHOS HUMANOS Y SISTEMA PENAL ACUSATORIO
8533,6041100059,ESPECIALIDAD EN INGENIERÍA DE PRODUCTO
8534,6071200012,ESPECIALIDAD EN PROYECTOS ENERGÉTICOS GLOBALES
8535,6071300016,ESPECIALIDAD EN SISTEMAS ROBÓTICOS INTELIGENTES
8536,7041100118,MAESTRÍA EN DIRECCIÓN DE LA MANUFACTURA Y CALIDAD
8537,7042100374,MAESTRÍA EN GESTIÓN DE LA INNOVACIÓN TECNOLÓGICA Y PROPIEDAD INTELECTUAL
8538,7031400041,MAESTRÍA EN INGENIERÍA DE ECONOMÍA CIRCULAR
8539,7042100375,MAESTRÍA EN DESARROLLO ESTRATÉGICO DE LAS ORGANIZACIONES
8540,7072100027,MAESTRÍA EN NEGOCIOS AGROALIMENTARIOS
8541,7011100082,MAESTRÍA EN FORMACIÓN PEDAGÓGICA TRANSDISCIPLINARIA
8542,6011300015,"ESPECIALIDAD EN GESTIÓN DE LA CONVIVENCIA EN LA ESCUELA, VIOLENCIA, DERECHOS HUMANOS Y CULTURA DE PAZ"
8543,7042000118,MAESTRÍA EN GESTIÓN DE NEGOCIOS INTERNACIONALES
8544,6091344008,ESPECIALIDAD EN UROLOGÍA PEDIÁTRICA
8545,8011000027,DOCTORADO EN EDUCACIÓN Y DIVERSIDAD
8546,8042100047,DOCTORADO EN DIRECCIÓN ESTRATÉGICA Y GESTIÓN DE LA INNOVACIÓN
8547,7011200125,MAESTRÍA EN GESTIÓN DEL CONOCIMIENTO E INTERVENCIÓN DOCENTE
8548,7042500167,MAESTRÍA EN ADMINISTRACIÓN MARITIMA-PORTUARIA Y ADUANAS MARITIMAS
8549,6041100060,ESPECIALIDAD EN LOGÍSTICA OPERATIVA
8550,6061300030,ESPECIALIDAD EN INGENIERÍA Y CALIDAD DE PROYECTOS DE SOFTWARE
8551,6031100092,ESPECIALIDAD EN TERAPIA FAMILIAR BAJO EL MODELO DE LA TEORÍA DE LA IDENTIDAD
8552,8012602001,"DOCTORADO EN EDUCACIÓN, ARTE Y CULTURA"
8553,6012000025,FORMACIÓN PARA LA DOCENCIA
8554,7042100376,MAESTRÍA EN GESTIÓN DE NEGOCIOS DIGITALES
8555,7031200088,MAESTRÍA EN ESTUDIOS INTERDISCIPLINARIOS EN DESARROLLO HUMANO
8556,7052300033,MAESTRÍA EN HIDROLOGÍA
8557,7071600031,MAESTRÍA EN CIENCIAS CON ORIENTACIÓN EN INGENIERÍA AMBIENTAL
8558,7073200048,MAESTRÍA EN CIENCIAS CON ORIENTACIÓN EN INGENIERÍA ESTRUCTURAL
8559,7073200049,MAESTRÍA EN CIENCIAS CON ORIENTACIÓN EN MATERIALES DE CONSTRUCCIÓN
8560,7071600032,MAESTRÍA EN INGENIERÍA CON ORIENTACIÓN EN INGENIERÍA AMBIENTAL
8561,7073200050,MAESTRÍA EN INGENIERÍA CON ORIENTACIÓN EN INGENIERÍA ESTRUCTURAL
8562,7102100014,MAESTRÍA EN INGENIERÍA CON ORIENTACIÓN EN INGENIERÍA DE TRÁNSITO Y VÍAS TERRESTRE
8563,6041100061,ESPECIALIDAD EN VALUACIÓN DE BIENES AERONÁUTICOS
8564,7041200159,MAESTRÍA EN DIRECCIÓN DE MARKETING DIGITAL Y REDES SOCIALES
8565,7042100377,MAESTRÍA EN DIRECCIÓN E INNOVACIÓN DE EMPRESAS DIGITALES
8566,7033100393,MAESTRÍA EN ARGUMENTACION JURÍDICA E INTERPRETACIÓN DE TEXTOS LEGALES
8567,8031000019,DOCTORADO EN INTERVENCIÓN EN LAS ORGANIZACIONES
8568,7011100083,MAESTRÍA EN PEDAGOGÍA Y PLANEACIÓN INSTITUCIONAL
8569,7062200080,MAESTRÍA TECNOLOGÍAS DE LA INFORMACIÓN APLICADAS A LOS NEGOCIOS
8570,7021000032,MAESTRÍA EN ESTUDIOS INTERDISCIPLINARIOS EN ARTE Y HUMANIDADES
8571,7031100269,MAESTRÍA EN EVALUACIÓN Y REHABILITACIÓN NEUROPSICOLÓGICA
8572,6033200030,ESPECIALIDAD EN VALUACIÓN FORENSE
8573,8082100005,DOCTORADO EN CIENCIAS EN SANIDAD Y PRODUCCIÓN ANIMAL
8574,7033100394,MAESTRÍA EN DERECHO Y PROCESOS ORALES
8575,7041200160,MAESTRÍA EN MERCADOTECNIA Y COMUNICACIÓN DIGITAL
8576,6033100177,ESPECIALIDAD PARA AGENTES DEL MINISTERIO PÚBLICO EN EL SISTEMA DE JUSTICIA PENAL
8577,6033200031,ESPECIALIDAD EN PERITO CON ACENTUACIÓN
8578,6033100178,ESPECIALIDAD EN MECANISMOS ALTERNOS DE SOLUCIÓN DE CONTROVERSIAS
8579,6031100093,ESPECIALIDAD EN PSICOTRAUMATOLOGÍA
8580,6033100179,"ESPECIALIDAD EN TRANSPARENCIA, RENDICIÓN DE CUENTAS Y COMBATE A LA CORRUPCIÓN"
8581,8022500019,DOCTORADO EN HISTORIA Y TEORÍA CRÍTICA DEL ARTE
8582,7052300034,MAESTRÍA EN HIDROGEOLOGÍA
8583,7071300051,MAESTRÍA EN INGENIERÍA CON ORIENTACIÓN EN MECATRÓNICA
8584,7011200126,MAESTRÍA EN INNOVACIÓN EN DIRECCIÓN Y ORGANIZACIÓN EN INSTITUCIONES EDUCATIVAS
8585,7041400084,MAESTRÍA EN CONTADURÍA CON ORIENTACIÓN EN FINANZAS
8586,8042500026,DOCTORADO EN DIRECCIÓN E INNOVACIÓN DIGITAL EN LOS SISTEMAS DE SALUD
8587,8012000011,DOCTORADO EN COMPETENCIAS DOCENTES PARA LA TRANSFORMACIÓN DIGITAL
8588,8061300008,DOCTORADO EN TECNOLOGÍAS DE LA TRANSFORMACIÓN DIGITAL
8589,7012000101,MAESTRÍA EN COMPETENCIAS DOCENTES PARA LA TRANSFORMACIÓN DIGITAL
8590,8011200060,DOCTORADO EN EVALUACIÓN
8591,7042100378,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS ÁREA LOGÍSTICA
8592,7011200127,MAESTRÍA EN DESARROLLO HUMANO E INNOVACIÓN EDUCATIVA
8593,7061100034,MAESTRÍA EN CIENCIAS DE LA COMPUTACIÓN CON FORMACIÓN EN SISTEMA DE INFORMACIÓN Y BASE DE DATOS
8594,7031500075,MAESTRÍA EN TRABAJO SOCIAL EDUCATIVO
8595,7033200067,MAESTRÍA EN PERITAJE SOCIAL
8596,7011000083,MAESTRÍA EN EDUCACIÓN CON ÉNFASIS EN DESARROLLO HUMANO
8597,7022500035,MAESTRÍA EN HISTORIA Y HUMANIDADES DIGITALES
8598,7012000102,MAESTRÍA EN EDUCACIÓN CON ÉNFASIS EN COMPETENCIAS DIDÁCTICAS
8599,7011300056,MAESTRÍA EN PSICOPEDAGOGÍA DE GRUPOS VULNERABLES
8600,7042000119,MAESTRÍA EN LIDERAZGO Y DIRECCIÓN EDUCATIVA
8601,6062200017,ESPECIALIDAD EN INFORMÁTICA FORENCE
8602,6033100180,ESPECIALIDAD EN MEDIOS ALTERNOS DE SOLUCIÓN DE CONFLICTOS
8603,8011400017,DOCTORADO EN COMUNICACIÓN EDUCATIVA
8604,8011200061,DOCTORADO EN INVESTIGACIÓN EN CIENCIAS DE LA EDUCACIÓN
8605,8101100008,DOCTORADO EN EDUCACIÓN DEPORTIVA Y CIENCIAS DEL DEPORTE
8606,6062200018,ESPECIALIDAD EN INFORMÁTICA FORENSE
8607,6011300016,ESPECIALIDAD EN EDUCACIÓN E INTERVENCIÓN SOCIOEMOCIONAL
8608,7031300110,MAESTRÍA EN DERECHOS HUMANOS Y EMERGENTES
8609,7022300035,"MAESTRÍA EN CIENCIAS, ESPECIALIDAD FILOLOGÍA"
8610,7022400007,MAESTRÍA EN KU´AYUUIK: COMUNALINGÜÍSTICA MIXE
8611,7031200089,MAESTRÍA EN ESTUDIOS COMUNALES
8612,6104100015,ESPECIALIDAD EN SEGURIDAD PÚBLICA Y CRIMINOLOGÍA
8613,6091342022,ESPECIALIDAD EN ULTRASONIDO MUSCULOESQUELÉTICO Y LESIONES DEPORTIVAS
8614,6091342023,ESPECIALIDAD EN ULTRASONIDO GINECOLÓGICO Y MATERNO FETAL
8615,6091317009,ESPECIALIDAD EN HEMATO-ONCOLOGÍA PEDIÁTRICA
8616,8052000008,DOCTORADO EN CIENCIAS DE LA VIDA
8617,7041400085,MAESTRÍA EN AUDITORÍA Y SISTEMAS DE GESTIÓN DE LA CALIDAD EN SALUD
8618,7012000103,MAESTRÍA EN PRÁCTICA EDUCATIVA
8619,6011200023,ESPECIALIDAD EN EDUCACIÓN COMUNAL
8620,7031000064,MAESTRÍA EN DESARROLLO HUMANO SUSTENTABLE
8621,8042300012,DOCTORADO EN GOBERNANZA ESTRATÉGICA
8622,8011200062,DOCTORADO EN ADMINISTRACIÓN EDUCATIVA ESTRATÉGICA
8623,8042100048,DOCTORADO EN GERENCIA DE PROYECTOS
8624,7042000120,MAESTRÍA EN LIDERAZGO Y ACCIÓN HUMANITARIA 
8625,7042000121,MAESTRÍA EN DIRECCIÓN Y LIDERAZGO EN LAS ORGANIZACIONES
8626,7042000122,MAESTRÍA EN LIDERAZGO Y ACCIÓN HUMANITARIA INTERNACIONAL
8627,7042200055,MAESTRÍA EN DIRECCIÓN Y GESTIÓN DE EMPRESAS TURÍSTICO-GASTRONÓMICAS
8628,7031300111,MAESTRÍA EN IDIOMAS CON ENFOQUE EN DIPLOMACIA Y NEGOCIOS INTERNACIONALES
8629,8011200063,DOCTORADO EN INNOVACIÓN Y DESARROLLO DE LA EDUCACIÓN
8630,7071300052,"MAESTRÍA EN AUTOMATIZACIÓN INDUSTRIAL, MANUFACTURA DIGITAL Y ROBÓTICA"
8631,7032100052,MAESTRÍA EN CIENCIAS DE LA COMUNICACIÓN Y MEDIOS DIGITALES
8632,8042000019,DOCTORADO EN GESTIÓN INTEGRAL DEL RIESGO APLICADO A DESASTRES
8633,7031200090,MAESTRÍA EN ESTUDIOS INTERCULTURALES (MEI)
8634,7031400042,MAESTRÍA EN ECONOMÍA SOCIAL Y SOLIDARIA (MESS)
8635,6031000014,ESPECIALIDAD EN PRÁCTICAS DE CRIANZA
8636,7011300057,"MAESTRÍA EN INTERVENCIONES SISTÉMICAS, EDUCATIVAS Y FAMILIARES"
8637,6031200017,ESPECIALIDAD EN MEDIACIÓN FAMILIAR SISTÉMICA
8638,6031500028,ESPECIALIDAD EN PREVENCIÓN Y TRATAMIENTO DE LA VIOLENCIA FAMILIAR
8639,6011100032,ESPECIALIDAD EN ORIENTACIÓN PEDAGÓGICA SISTÉMICA
8640,7012000104,MAESTRÍA EN EDUCACIÓN EN EL ÁREA DE DOCENCIA Y GESTIÓN
8641,7011200128,MAESTRÍA EN EDUCACIÓN EN EL ÁREA DE INNOVACIÓN EDUCATIVA
8642,7033100395,MAESTRÍA EN DERECHOS HUMANOS EN EL SISTEMA JURÍDICO MEXICANO
8643,7042200056,MAESTRÍA EN GESTIÓN DE LA HOPITALIDAD
8644,6033200032,"ESPECIALIDAD EN GRAFOSCOPÍA, DACTILOSCOPÍA Y DOCUMENTOSCOPÍA"
8645,7041400086,MAESTRÍA EN AUDITORÍA Y EVALUACIÓN GUBERNAMENTAL
8646,7042200057,MAESTRÍA EN GESTIÓN DE LA HOSPITALIDAD
8647,6033100181,"ESPECIALIDAD EN DERECHOS HUMANOS DE NIÑAS, NIÑOS Y ADOLESCENTES"
8648,7042100379,MAESTRÍA EN COACHING Y DESARROLLO ORGANIZACIONAL
8649,7041100119,MAESTRÍA EN NEGOCIOS Y GESTIÓN DEL TURISMO
8650,6033100182,ESPECIALIDAD EN DERECHO PROCESAL FISCAL
8651,7052200023,MAESTRÍA EN METABOLISMO REDOX
8652,8042100049,DOCTORADO EN INNOVACIÓN PARA EL HÁBITAT SUSTENTABLE
8653,7022300036,MAESTRÍA EN ESTUDIOS EN LITERACIDAD
8654,7022300037,MAESTRÍA EN ESTUDIOS CRÍTICOS DEL LENGUAJE
8655,7042100380,MAESTRÍA EN DIRECCIÓN Y GESTIÓN DEL TALENTO HUMANO
8656,7062000022,MAESTRÍA EN TRANSFORMACIÓN DIGITAL E INDUSTRIAS 4.0
8657,7041200161,MAESTRÍA EN CONSULTORÍA DE IMAGEN
8658,6041200053,ESPECIALIDAD EN MERCADOTECNIA INTEGRAL
8659,8042500027,DOCTORADO EN LIDERAZGO Y DIRECCIÓN DE INSTITUCIONES EDUCATIVAS
8660,6011200024,ESPECIALIDAD EN PROCESOS EDUCATIVOS VIRTUALES
8661,7022100019,MAESTRÍA EN ESTUDIOS DE LA FE Y LAS RELIGIONES
8662,6101500021,ESPECIALIDAD EN GASTRONOMÍA EQUILIBRADA Y SALUDABLE
8663,7042400056,MAESTRÍA EN ADMINISTRACIÓN DE OBRA
8664,7031500076,"MAESTRÍA EN TRABAJO SOCIAL CON TERMINALES EN LAS ÁREAS DE: JURÍDICA, DESARROLLO HUMANO, DESARROLLO COMUNITARIO Y FAMILIAR"
8665,7031000065,MAESTRÍA EN DESARROLLO HUMANO Y BIENESTAR SUSTENTABLE
8666,7033100396,MAESTRÍA EN DERECHO Y FISCALIZACIÓN AMBIENTAL
8667,7042500168,MAESTRÍA EN GESTIÓN Y ADMINISTRACIÓN DE HOSPITALES
8668,7042100381,MAESTRÍA EN GERENCIA DE VENTAS
8669,8042000020,"DOCTORADO EN CIENCIAS CON TERMINALES EN LAS ÁREAS DE: CALIDAD CLÍNICA HOSPITALARIA, INNOVACIÓN EMPRESARIAL Y FINANZAS"
8670,6011000018,ESPECIALIDAD PARA LA ATENCIÓN A LA DIVERSIDAD
8671,7011000084,MAESTRÍA PARA LA ATENCIÓN A LA DIVERSIDAD CULTURAL
8672,6104100016,ESPECIALIDAD EN SEGURIDAD PÚBLICA EN INTELIGENCIA
8673,6104100017,ESPECIALIDAD EN SEGURIDAD PÚBLICA EN CIBERSEGURIDAD
8674,7104100028,MAESTRÍA EN SEGURIDAD PÚBLICA CON ACENTUACIÓN EN CIBERSEGURIDAD 
8675,7104100029,MAESTRÍA EN SEGURIDAD PÚBLICA CON ACENTUACIÓN EN INTELIGENCIA
8676,7042300077,MAESTRÍA EN ADMINISTRACIÓN PÚBLICA E INNOVACIÓN GUBERNAMENTAL
8677,7011000085,MAESTRÍA EN EDUCACIÓN EMOCIONAL
8678,6061300031,ESPECIALIDAD EN CIENCIA DE DATOS
8679,7073100119,MAESTRÍA EN DERECHO DEL ORDENAMIENTO Y DESARROLLO TERRITORIAL
8680,8031200040,DOCTORADO EN ESTUDIOS DE GÉNERO
8681,7094100017,MAESTRÍA EN FISIOTERAPIA PARA EL MANEJO DEL DOLOR
8682,7101100037,MAESTRÍA EN ENTRENAMIENTO DE ALTA COMPETENCIA
8683,8033100069,DOCTORADO EN DERECHO PROCESAL PENAL
8684,8031100047,DOCTORADO EN CIENCIAS DEL COMPORTAMIENTO SALUDABLE
8685,6094100009,ESPECIALIDAD EN FISIOTERAPIA DERMATOFUNCIONAL
8686,6094100010,ESPECIALIDAD EN TERAPIA MANUAL OSTEOPÁTICA
8687,7071700037,MAESTRÍA EN PROCESOS LABORALES Y ORGANIZACIONAL
8688,7031300112,MAESTRÍA EN CONSULTORÍA POLÍTICA
8689,6011100033,ESPECIALIDAD EN ESTRATEGIAS METODOLÓGICAS PARA ABATIR LOS PROBLEMAS DE LECTURA Y ESCRITURA
8690,6011100034,"ESPECIALIDAD EN AULAS INCLUSIVAS, DOCENTES INTERVENTORES"
8691,7041200162,MAESTRÍA EN MARKETING Y COMUNICACIÓN DIGITAL
8692,8031000020,DOCTORADO EN PSICOLOGÍA DEL DEPORTE 
